Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,537,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,538,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,539,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,540,WheelchairAgent(Clone),10,8,1.3,1.17,8.096886,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,541,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,542,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.556129,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,543,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,544,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,545,WheelchairAgent(Clone),8,10,1.3,1.17,9.082657,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,546,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,547,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,548,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,549,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,550,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,551,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,552,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,553,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.3814087,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,554,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,555,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,556,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.575905,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,557,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,558,WheelchairAgent(Clone),10,8,1.3,1.17,7.182724,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,559,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,560,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,561,WheelchairAgent(Clone),10,8,1.3,1.17,6.898712,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,562,WheelchairAgent(Clone),8,10,1.3,1.17,8.615128,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,563,WheelchairAgent(Clone),10,8,1.3,1.17,6.692383,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,564,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,565,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.761368,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,566,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,567,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,568,AdultMaleAgent(Clone),8,10,1.71,1.58,9.35083,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,569,AdultMaleAgent(Clone),10,8,1.71,1.58,7.278648,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,570,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,571,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.243797,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,572,AdultMaleAgent(Clone),8,10,1.71,1.58,9.442177,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,573,AdultMaleAgent(Clone),8,10,1.71,1.58,9.907845,2,True,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,574,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,575,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.187309,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,576,WheelchairAgent(Clone),8,10,1.3,1.17,8.23101,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,577,WheelchairAgent(Clone),8,10,1.3,1.17,9.674637,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,578,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,579,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,580,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,581,WheelchairAgent(Clone),8,10,1.3,1.17,8.727516,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,582,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.926064,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,583,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,584,AdultMaleAgent(Clone),10,8,1.71,1.58,7.827354,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,585,WheelchairAgent(Clone),10,8,1.3,1.17,7.432175,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,586,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.251846,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,587,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,588,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,589,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.63044,2,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,590,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,591,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.944138,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,592,WheelchairAgent(Clone),8,10,1.3,1.17,9.711876,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,593,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,594,WheelchairAgent(Clone),9,11,1.3,1.17,0.3909607,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,595,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,596,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,597,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,598,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,599,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,600,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,601,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,602,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,603,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,604,WheelchairAgent(Clone),10,8,1.3,1.17,8.381371,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,605,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,606,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,607,AdultMaleAgent(Clone),10,8,1.71,1.58,7.619873,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,608,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.245697,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,609,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,610,WheelchairAgent(Clone),8,10,1.3,1.17,7.803215,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,611,AdultMaleAgent(Clone),10,8,1.71,1.58,7.674599,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,612,AdultMaleAgent(Clone),10,8,1.71,1.58,6.987907,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,613,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,614,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,615,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,616,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,617,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,618,WheelchairAgent(Clone),10,8,1.3,1.17,6.975822,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,619,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.016991,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,620,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,621,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.4600372,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,622,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.490013,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,623,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.601067,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,624,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,625,AdultMaleAgent(Clone),8,10,1.71,1.58,8.587425,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,626,WheelchairAgent(Clone),8,10,1.3,1.17,7.936691,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,627,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,628,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,629,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,630,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.761696,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,631,AdultMaleAgent(Clone),8,10,1.71,1.58,10.14584,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,632,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,633,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,634,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,635,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,636,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.282509,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,637,AdultMaleAgent(Clone),10,8,1.71,1.58,7.341209,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,638,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,639,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.493797,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,640,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,641,AdultFemaleAgent(Clone),10,8,1.58,1.450001,5.259094,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,642,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,643,AdultMaleAgent(Clone),10,8,1.71,1.58,8.143333,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,644,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,645,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,646,WheelchairAgent(Clone),9,11,1.3,1.17,0.342659,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,647,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.437469,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,648,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.132492,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,649,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,650,WheelchairAgent(Clone),8,10,1.3,1.17,9.230156,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,651,WheelchairAgent(Clone),10,8,1.3,1.17,7.870575,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,652,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,653,WheelchairAgent(Clone),8,10,1.3,1.17,9.328857,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,654,AdultMaleAgent(Clone),10,8,1.71,1.58,7.41703,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,655,AdultMaleAgent(Clone),10,8,1.71,1.58,8.130333,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,656,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.824806,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,657,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,658,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,659,AdultMaleAgent(Clone),8,10,1.71,1.58,8.360428,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,660,AdultMaleAgent(Clone),10,8,1.71,1.58,7.487465,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,661,WheelchairAgent(Clone),10,8,1.3,1.17,8.766037,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,662,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.168068,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,663,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,664,WheelchairAgent(Clone),8,10,1.3,1.17,8.794281,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,665,WheelchairAgent(Clone),8,10,1.3,1.17,8.536514,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,666,AdultMaleAgent(Clone),9,11,1.71,1.58,0.4156952,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,667,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,668,WheelchairAgent(Clone),10,8,1.3,1.17,8.382729,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,669,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,670,WheelchairAgent(Clone),8,10,1.3,1.17,8.91584,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,671,AdultMaleAgent(Clone),10,8,1.71,1.58,7.718338,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,672,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,673,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.209854,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,674,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,675,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.316544,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,676,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,677,WheelchairAgent(Clone),10,8,1.3,1.17,7.893745,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,678,AdultFemaleAgent(Clone),8,10,1.58,1.450001,9.24144,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,679,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,680,WheelchairAgent(Clone),11,9,1.3,1.17,0,0,False,2,0,0
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,681,WheelchairAgent(Clone),10,8,1.3,1.17,7.255569,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,682,AdultFemaleAgent(Clone),9,11,1.58,1.450001,0.3308258,1,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,683,AdultMaleAgent(Clone),8,10,1.71,1.58,9.176895,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,684,WheelchairAgent(Clone),8,10,1.3,1.17,9.91497,2,False,2,1,0.5
2026-03-04_20.15.02,1,Random_sign_placement_scenario,1037,15,3,-10.69,8.67,90,15,1,685,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
