Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10462,WheelchairAgent(Clone),10,8,1.3,1.17,8.196533,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10463,AdultMaleAgent(Clone),11,9,1.71,1.58,0.7984619,1,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10464,AdultFemaleAgent(Clone),8,10,1.58,1.450001,5.225708,2,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10465,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.917969,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10466,AdultMaleAgent(Clone),10,8,1.71,1.58,6.316284,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10467,AdultMaleAgent(Clone),10,8,1.71,1.58,8.27771,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10468,WheelchairAgent(Clone),9,11,1.3,1.17,5.752441,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10469,AdultFemaleAgent(Clone),10,8,1.58,1.450001,8.807861,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10470,AdultMaleAgent(Clone),11,9,1.71,1.58,4.698853,2,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10471,AdultMaleAgent(Clone),9,11,1.71,1.58,3.668457,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10472,AdultMaleAgent(Clone),9,11,1.71,1.58,5.795288,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10473,AdultMaleAgent(Clone),8,10,1.71,1.58,5.812866,2,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10474,WheelchairAgent(Clone),11,9,1.3,1.17,2.552856,2,False,2,0,0
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10475,AdultFemaleAgent(Clone),8,10,1.58,1.450001,4.760742,2,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10476,AdultMaleAgent(Clone),9,11,1.71,1.58,5.814697,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10477,AdultFemaleAgent(Clone),8,10,1.58,1.450001,2.960205,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10478,WheelchairAgent(Clone),10,8,1.3,1.17,8.612061,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10479,AdultFemaleAgent(Clone),9,11,1.58,1.450001,3.327759,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10480,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.470825,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10481,AdultMaleAgent(Clone),8,10,1.71,1.58,7.165039,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10482,AdultMaleAgent(Clone),10,8,1.71,1.58,5.497192,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10483,AdultFemaleAgent(Clone),11,9,1.58,1.450001,2.613281,2,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10484,AdultFemaleAgent(Clone),9,11,1.58,1.450001,4.061523,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10485,AdultMaleAgent(Clone),10,8,1.71,1.58,6.925537,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10486,WheelchairAgent(Clone),11,9,1.3,1.17,3.269653,1,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10487,WheelchairAgent(Clone),10,8,1.3,1.17,8.478882,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10488,WheelchairAgent(Clone),9,11,1.3,1.17,5.314697,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10489,WheelchairAgent(Clone),11,9,1.3,1.17,0.6242676,1,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10490,AdultFemaleAgent(Clone),8,10,1.58,1.450001,4.993164,2,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10491,AdultMaleAgent(Clone),11,9,1.71,1.58,0.75354,1,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10492,WheelchairAgent(Clone),9,11,1.3,1.17,5.859253,1,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10493,AdultFemaleAgent(Clone),9,11,1.58,1.450001,6.044067,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10494,WheelchairAgent(Clone),11,9,1.3,1.17,2.550049,2,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10495,AdultMaleAgent(Clone),8,10,1.71,1.58,3.619629,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10496,AdultFemaleAgent(Clone),9,11,1.58,1.450001,7.832031,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10497,WheelchairAgent(Clone),11,9,1.3,1.17,1.74939,1,False,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10498,WheelchairAgent(Clone),9,11,1.3,1.17,4.58374,1,True,2,1,0.5
2026-03-04_21.27.09,51,Batch_sim_scenario,217,89,3,-4,-3,0,90,15,1,10499,WheelchairAgent(Clone),8,10,1.3,1.17,4.582031,1,True,2,1,0.5
