Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22757,AdultFemaleAgent(Clone),10,8,1.58,1.450001,9.081543,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22758,WheelchairAgent(Clone),9,11,1.3,1.17,0,0,False,2,0,0
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22759,AdultMaleAgent(Clone),10,8,1.71,1.58,8.167236,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22760,AdultMaleAgent(Clone),8,10,1.71,1.58,9.691406,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22761,AdultFemaleAgent(Clone),10,8,1.58,1.450001,7.971436,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22762,WheelchairAgent(Clone),8,10,1.3,1.17,8.719482,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22763,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22764,AdultMaleAgent(Clone),10,8,1.71,1.58,9.059082,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22765,AdultFemaleAgent(Clone),8,10,1.58,1.450001,8.446289,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22766,AdultFemaleAgent(Clone),11,9,1.58,1.450001,0,0,False,2,0,0
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22767,AdultMaleAgent(Clone),9,11,1.71,1.58,0.385498,2,False,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22768,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22769,AdultMaleAgent(Clone),10,8,1.71,1.58,7.162109,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22770,AdultMaleAgent(Clone),11,9,1.71,1.58,0,0,False,2,0,0
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22771,WheelchairAgent(Clone),8,10,1.3,1.17,8.521484,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22772,WheelchairAgent(Clone),10,8,1.3,1.17,9.217773,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22773,AdultMaleAgent(Clone),9,11,1.71,1.58,0.5620117,1,False,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22774,AdultMaleAgent(Clone),9,11,1.71,1.58,0,0,False,2,0,0
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22775,AdultMaleAgent(Clone),8,10,1.71,1.58,8.790527,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22776,AdultMaleAgent(Clone),10,8,1.71,1.58,9.008057,1,True,2,1,0.5
2026-03-04_21.32.58,109,Batch_sim_scenario,218,65,3,-9,0,0,90,15,1,22777,AdultFemaleAgent(Clone),10,8,1.58,1.450001,6.324707,1,True,2,1,0.5
