Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56913,AdultFemaleAgent(Clone),7,8,1.58,1.45,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56914,AdultMaleAgent(Clone),8,7,1.71,1.58,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56915,AdultMaleAgent(Clone),7,8,1.71,1.58,0.03515625,1,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56916,AdultMaleAgent(Clone),7,8,1.71,1.58,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56917,AdultFemaleAgent(Clone),7,8,1.58,1.45,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56918,AdultFemaleAgent(Clone),7,8,1.58,1.45,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56919,WheelchairAgent(Clone),7,8,1.3,1.17,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56920,AdultMaleAgent(Clone),7,8,1.71,1.58,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56921,AdultMaleAgent(Clone),7,8,1.71,1.58,0,0,False,2,0,0
2026-03-08_00.53.16,243,sign-optimization-vertical_scenario,255,13,3,-4,5,90,90,15,1,56922,WheelchairAgent(Clone),7,8,1.3,1.17,0,0,False,2,0,0
