Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23509,AdultMaleAgent(Clone),8,7,1.71,1.58,5.724121,2,False,2,0,0
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23510,AdultMaleAgent(Clone),7,8,1.71,1.58,7.289063,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23511,AdultMaleAgent(Clone),7,8,1.71,1.58,7.718262,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23512,AdultMaleAgent(Clone),8,7,1.71,1.58,8.276855,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23513,WheelchairAgent(Clone),7,8,1.3,1.17,5.361328,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23514,AdultMaleAgent(Clone),7,8,1.71,1.58,7.616699,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23515,WheelchairAgent(Clone),8,7,1.3,1.17,7.272461,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23516,AdultMaleAgent(Clone),7,8,1.71,1.58,10.7876,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23517,WheelchairAgent(Clone),8,7,1.3,1.17,7.887207,2,False,2,0,0
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23518,WheelchairAgent(Clone),7,8,1.3,1.17,6.110352,2,False,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23519,AdultMaleAgent(Clone),8,7,1.71,1.58,9.458984,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23520,WheelchairAgent(Clone),7,8,1.3,1.17,5.45459,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23521,AdultMaleAgent(Clone),8,7,1.71,1.58,8.236328,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23522,AdultFemaleAgent(Clone),8,7,1.58,1.45,7.328613,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23523,AdultFemaleAgent(Clone),7,8,1.58,1.45,7.714844,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23524,AdultMaleAgent(Clone),8,7,1.71,1.58,7.408691,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23525,AdultMaleAgent(Clone),7,8,1.71,1.58,7.905762,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23526,AdultMaleAgent(Clone),8,7,1.71,1.58,5.728516,2,False,2,0,0
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23527,AdultMaleAgent(Clone),7,8,1.71,1.58,7.213867,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23528,WheelchairAgent(Clone),8,7,1.3,1.17,8.603516,2,False,2,0,0
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23529,AdultFemaleAgent(Clone),8,7,1.58,1.45,8.574707,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23530,AdultMaleAgent(Clone),8,7,1.71,1.58,8.392578,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23531,AdultFemaleAgent(Clone),7,8,1.58,1.45,5.841797,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23532,AdultMaleAgent(Clone),8,7,1.71,1.58,9.319824,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23533,AdultFemaleAgent(Clone),7,8,1.58,1.45,6.570801,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23534,AdultFemaleAgent(Clone),8,7,1.58,1.45,8.370117,2,False,2,0,0
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23535,WheelchairAgent(Clone),8,7,1.3,1.17,6.069336,2,False,2,0,0
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23536,AdultFemaleAgent(Clone),7,8,1.58,1.45,6.939941,2,True,2,1,0.5
2026-03-07_22.31.14,101,sign-optimization-vertical_scenario,234,143,3,-2,-3,90,90,15,1,23537,AdultMaleAgent(Clone),7,8,1.71,1.58,7.036621,2,True,2,1,0.5
