Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2282,WheelchairAgent(Clone),10,12,1.3,1.17,12.61122,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2283,AdultFemaleAgent(Clone),7,11,1.58,1.450001,7.732666,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2284,AdultMaleAgent(Clone),7,11,1.71,1.58,8.400803,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2285,AdultMaleAgent(Clone),6,12,1.71,1.58,11.18375,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2286,AdultMaleAgent(Clone),10,12,1.71,1.58,13.64883,1,True,3,2,0.6666667
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2287,AdultFemaleAgent(Clone),7,11,1.58,1.450001,7.743332,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2288,AdultMaleAgent(Clone),5,10,1.71,1.58,4.347794,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2289,AdultFemaleAgent(Clone),7,11,1.58,1.450001,11.02744,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2290,WheelchairAgent(Clone),7,11,1.3,1.17,7.733154,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2291,AdultFemaleAgent(Clone),5,10,1.58,1.45,3.825653,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2292,AdultFemaleAgent(Clone),10,12,1.58,1.45,12.23428,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2293,WheelchairAgent(Clone),6,12,1.3,1.17,11.15042,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2294,AdultMaleAgent(Clone),10,12,1.71,1.58,14.10138,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2295,AdultMaleAgent(Clone),10,12,1.71,1.58,13.73541,1,True,3,2,0.6666667
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2296,WheelchairAgent(Clone),10,12,1.3,1.17,11.86838,1,True,3,2,0.6666667
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2297,AdultFemaleAgent(Clone),10,12,1.58,1.45,15.39157,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2298,AdultMaleAgent(Clone),10,12,1.71,1.58,13.78378,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2299,AdultFemaleAgent(Clone),11,10,1.58,1.450001,5.724457,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2300,AdultFemaleAgent(Clone),6,12,1.58,1.45,10.50391,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2301,AdultFemaleAgent(Clone),6,12,1.58,1.45,14.45697,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2302,WheelchairAgent(Clone),11,10,1.3,1.17,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2303,AdultMaleAgent(Clone),10,12,1.71,1.58,14.97058,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2304,AdultFemaleAgent(Clone),10,12,1.58,1.45,14.0094,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2305,AdultFemaleAgent(Clone),10,12,1.58,1.45,14.45294,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2306,WheelchairAgent(Clone),11,10,1.3,1.17,8.958649,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2307,AdultFemaleAgent(Clone),11,10,1.58,1.450001,3.585541,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2308,WheelchairAgent(Clone),11,10,1.3,1.17,4.252625,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2309,AdultFemaleAgent(Clone),5,10,1.58,1.45,0,0,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2310,AdultMaleAgent(Clone),7,11,1.71,1.58,9.857086,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2311,WheelchairAgent(Clone),11,10,1.3,1.17,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2312,AdultFemaleAgent(Clone),10,12,1.58,1.45,9.835663,2,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2313,WheelchairAgent(Clone),10,12,1.3,1.17,11.46466,2,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2314,AdultMaleAgent(Clone),5,10,1.71,1.58,3.120026,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2315,AdultFemaleAgent(Clone),11,10,1.58,1.450001,8.487335,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2316,WheelchairAgent(Clone),10,12,1.3,1.17,14.371,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2317,WheelchairAgent(Clone),11,10,1.3,1.17,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2318,WheelchairAgent(Clone),5,10,1.3,1.17,4.096054,1,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2319,AdultMaleAgent(Clone),5,10,1.71,1.58,1.457321,1,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2320,WheelchairAgent(Clone),7,11,1.3,1.17,9.561005,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2321,AdultFemaleAgent(Clone),5,10,1.58,1.45,2.429367,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2322,AdultFemaleAgent(Clone),6,12,1.58,1.45,12.19577,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2323,AdultFemaleAgent(Clone),6,12,1.58,1.45,14.51544,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2324,AdultFemaleAgent(Clone),6,12,1.58,1.45,10.98364,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2325,WheelchairAgent(Clone),10,12,1.3,1.17,16.29422,1,False,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2326,AdultMaleAgent(Clone),11,10,1.71,1.58,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2327,AdultMaleAgent(Clone),6,12,1.71,1.58,14.99756,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2328,AdultFemaleAgent(Clone),7,11,1.58,1.450001,10.97549,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2329,AdultMaleAgent(Clone),5,10,1.71,1.58,1.10611,1,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2330,AdultFemaleAgent(Clone),6,12,1.58,1.45,11.21381,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2331,WheelchairAgent(Clone),11,10,1.3,1.17,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2332,AdultMaleAgent(Clone),5,10,1.71,1.58,2.041824,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2333,AdultFemaleAgent(Clone),6,12,1.58,1.45,10.45074,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2334,AdultFemaleAgent(Clone),10,12,1.58,1.45,14.08612,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2335,AdultMaleAgent(Clone),10,12,1.71,1.58,11.15973,1,True,3,1,0.3333333
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2336,AdultMaleAgent(Clone),6,12,1.71,1.58,11.16302,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2337,AdultMaleAgent(Clone),11,10,1.71,1.58,2.805939,1,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2338,WheelchairAgent(Clone),6,12,1.3,1.17,13.59222,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2339,AdultMaleAgent(Clone),5,10,1.71,1.58,1.425659,1,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2340,AdultMaleAgent(Clone),11,10,1.71,1.58,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2341,AdultFemaleAgent(Clone),10,12,1.58,1.45,14.94611,1,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2342,AdultMaleAgent(Clone),10,12,1.71,1.58,10.38336,2,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2343,AdultFemaleAgent(Clone),5,10,1.58,1.45,5.982178,1,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2344,WheelchairAgent(Clone),7,11,1.3,1.17,9.220978,2,True,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2345,AdultMaleAgent(Clone),6,12,1.71,1.58,10.63962,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2346,WheelchairAgent(Clone),5,10,1.3,1.17,4.91188,1,False,2,1,0.5
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2347,WheelchairAgent(Clone),6,12,1.3,1.17,11.15121,1,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2348,AdultMaleAgent(Clone),11,10,1.71,1.58,0,0,False,3,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2349,AdultFemaleAgent(Clone),5,10,1.58,1.45,0,0,False,2,0,0
2026-03-06_17.24.56,5,sign-optimization-horizontal-vertical_scenario,588,230,3,-8,-8,90,90,15,1,2350,WheelchairAgent(Clone),6,12,1.3,1.17,11.16956,1,False,2,1,0.5
