Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6628,AdultFemaleAgent(Clone),7,8,1.58,1.45,11.08606,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6629,AdultMaleAgent(Clone),7,8,1.71,1.58,10.54883,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6630,AdultMaleAgent(Clone),8,7,1.71,1.58,9.61145,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6631,AdultFemaleAgent(Clone),8,7,1.58,1.45,7.733032,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6632,WheelchairAgent(Clone),7,8,1.3,1.17,9.229126,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6633,AdultFemaleAgent(Clone),7,8,1.58,1.45,10.02588,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6634,AdultFemaleAgent(Clone),8,7,1.58,1.45,8.986084,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6635,AdultFemaleAgent(Clone),8,7,1.58,1.45,9.094482,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6636,AdultMaleAgent(Clone),7,8,1.71,1.58,9.856934,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6637,AdultFemaleAgent(Clone),7,8,1.58,1.45,9.432617,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6638,AdultFemaleAgent(Clone),7,8,1.58,1.45,9.70166,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6639,WheelchairAgent(Clone),7,8,1.3,1.17,8.862793,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6640,WheelchairAgent(Clone),8,7,1.3,1.17,9.149414,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6641,WheelchairAgent(Clone),7,8,1.3,1.17,10.00159,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6642,AdultMaleAgent(Clone),8,7,1.71,1.58,9.567383,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6643,WheelchairAgent(Clone),7,8,1.3,1.17,8.602173,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6644,AdultMaleAgent(Clone),8,7,1.71,1.58,9.214722,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6645,AdultMaleAgent(Clone),7,8,1.71,1.58,9.852417,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6646,WheelchairAgent(Clone),8,7,1.3,1.17,8.785889,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6647,WheelchairAgent(Clone),7,8,1.3,1.17,8.078979,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6648,AdultFemaleAgent(Clone),8,7,1.58,1.45,8.651733,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6649,WheelchairAgent(Clone),8,7,1.3,1.17,11.4696,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6650,AdultMaleAgent(Clone),8,7,1.71,1.58,10.19263,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6651,AdultMaleAgent(Clone),7,8,1.71,1.58,9.908203,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6652,WheelchairAgent(Clone),7,8,1.3,1.17,9.173096,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6653,WheelchairAgent(Clone),8,7,1.3,1.17,8.991089,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6654,AdultFemaleAgent(Clone),7,8,1.58,1.45,8.802246,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6655,WheelchairAgent(Clone),7,8,1.3,1.17,9.560669,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6656,WheelchairAgent(Clone),8,7,1.3,1.17,11.76196,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6657,AdultFemaleAgent(Clone),8,7,1.58,1.45,9.754761,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6658,AdultMaleAgent(Clone),7,8,1.71,1.58,8.908691,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6659,AdultFemaleAgent(Clone),8,7,1.58,1.45,10.55615,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6660,AdultMaleAgent(Clone),8,7,1.71,1.58,8.830078,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6661,AdultFemaleAgent(Clone),8,7,1.58,1.45,9.44458,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6662,WheelchairAgent(Clone),7,8,1.3,1.17,9.593018,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6663,AdultFemaleAgent(Clone),8,7,1.58,1.45,9.917725,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6664,AdultMaleAgent(Clone),7,8,1.71,1.58,8.244263,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6665,WheelchairAgent(Clone),8,7,1.3,1.17,9.394287,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6666,AdultFemaleAgent(Clone),7,8,1.58,1.45,8.696167,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6667,WheelchairAgent(Clone),8,7,1.3,1.17,10.02319,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6668,AdultMaleAgent(Clone),8,7,1.71,1.58,19.24939,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6669,AdultFemaleAgent(Clone),7,8,1.58,1.45,8.611938,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6670,AdultFemaleAgent(Clone),8,7,1.58,1.45,10.07141,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6671,AdultMaleAgent(Clone),7,8,1.71,1.58,9.572754,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6672,AdultMaleAgent(Clone),7,8,1.71,1.58,8.848022,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6673,AdultMaleAgent(Clone),7,8,1.71,1.58,8.299438,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6674,AdultFemaleAgent(Clone),8,7,1.58,1.45,12.00049,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6675,AdultMaleAgent(Clone),8,7,1.71,1.58,10.41235,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6676,WheelchairAgent(Clone),8,7,1.3,1.17,9.111206,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6677,AdultFemaleAgent(Clone),7,8,1.58,1.45,9.217163,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6678,WheelchairAgent(Clone),7,8,1.3,1.17,8.962769,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6679,WheelchairAgent(Clone),7,8,1.3,1.17,9.429565,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6680,WheelchairAgent(Clone),7,8,1.3,1.17,9.147217,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6681,WheelchairAgent(Clone),7,8,1.3,1.17,9.128296,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6682,AdultFemaleAgent(Clone),7,8,1.58,1.45,8.772461,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6683,WheelchairAgent(Clone),8,7,1.3,1.17,9.757568,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6684,WheelchairAgent(Clone),8,7,1.3,1.17,9.488525,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6685,AdultFemaleAgent(Clone),7,8,1.58,1.45,9.436646,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6686,AdultMaleAgent(Clone),7,8,1.71,1.58,9.234741,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6687,WheelchairAgent(Clone),8,7,1.3,1.17,9.419067,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6688,AdultMaleAgent(Clone),8,7,1.71,1.58,9.228882,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6689,AdultFemaleAgent(Clone),7,8,1.58,1.45,9.180664,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6690,WheelchairAgent(Clone),7,8,1.3,1.17,9.034302,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6691,AdultFemaleAgent(Clone),8,7,1.58,1.45,9.200317,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6692,AdultFemaleAgent(Clone),7,8,1.58,1.45,8.904663,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6693,AdultMaleAgent(Clone),8,7,1.71,1.58,9.389771,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6694,WheelchairAgent(Clone),7,8,1.3,1.17,9.030273,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6695,AdultFemaleAgent(Clone),8,7,1.58,1.45,9.060669,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6696,AdultFemaleAgent(Clone),7,8,1.58,1.45,9.29187,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6697,WheelchairAgent(Clone),7,8,1.3,1.17,8.985229,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6698,WheelchairAgent(Clone),7,8,1.3,1.17,8.705444,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6699,AdultMaleAgent(Clone),7,8,1.71,1.58,9.232544,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6700,WheelchairAgent(Clone),8,7,1.3,1.17,12.45337,2,True,2,1,0.5
2026-03-07_21.19.13,29,sign-optimization-vertical_scenario,222,187,3,-2,-7,90,90,15,1,6701,WheelchairAgent(Clone),8,7,1.3,1.17,8.831299,2,True,2,1,0.5
