Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36824,WheelchairAgent(Clone),7,8,1.3,1.17,4.599609,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36825,AdultFemaleAgent(Clone),8,7,1.58,1.45,3.689453,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36826,WheelchairAgent(Clone),7,8,1.3,1.17,4.484375,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36827,AdultFemaleAgent(Clone),7,8,1.58,1.45,4.470703,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36828,AdultMaleAgent(Clone),8,7,1.71,1.58,3.092773,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36829,WheelchairAgent(Clone),8,7,1.3,1.17,5.881836,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36830,AdultFemaleAgent(Clone),7,8,1.58,1.45,2.489258,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36831,WheelchairAgent(Clone),8,7,1.3,1.17,3.220703,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36832,WheelchairAgent(Clone),8,7,1.3,1.17,5.890625,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36833,WheelchairAgent(Clone),8,7,1.3,1.17,2.787109,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36834,AdultFemaleAgent(Clone),8,7,1.58,1.45,6.701172,2,True,2,1,0.5
2026-03-07_23.28.15,158,sign-optimization-vertical_scenario,241,170,3,1,0,90,90,15,1,36835,AdultFemaleAgent(Clone),8,7,1.58,1.45,6.259766,2,True,2,1,0.5
