Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7049,AdultMaleAgent(Clone),8,7,1.71,1.58,0,0,False,2,0,0
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7050,WheelchairAgent(Clone),8,7,1.3,1.17,0,0,False,2,0,0
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7051,AdultFemaleAgent(Clone),10,9,1.58,1.45,8.607605,1,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7052,AdultFemaleAgent(Clone),9,10,1.58,1.45,8.398865,2,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7053,AdultFemaleAgent(Clone),7,8,1.58,1.45,0,0,False,2,0,0
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7054,AdultFemaleAgent(Clone),10,9,1.58,1.45,7.597168,2,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7055,WheelchairAgent(Clone),9,10,1.3,1.17,8.956787,2,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7056,AdultFemaleAgent(Clone),10,9,1.58,1.45,10.12701,1,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7057,WheelchairAgent(Clone),9,10,1.3,1.17,7.823914,2,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7058,AdultMaleAgent(Clone),9,10,1.71,1.58,8.548462,2,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7059,WheelchairAgent(Clone),10,9,1.3,1.17,9.369812,2,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7060,AdultFemaleAgent(Clone),10,9,1.58,1.45,10.18225,1,True,2,1,0.5
2026-03-07_09.17.03,16,sign-optimization-horizontal_scenario,425,177,3,3,-8,0,90,15,1,7061,AdultMaleAgent(Clone),8,7,1.71,1.58,0,0,False,2,0,0
