Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97690,AdultFemaleAgent(Clone),7,8,1.58,1.45,4.097656,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97691,AdultMaleAgent(Clone),8,7,1.71,1.58,2.150391,2,False,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97692,WheelchairAgent(Clone),7,8,1.3,1.17,2.983398,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97693,AdultFemaleAgent(Clone),7,8,1.58,1.45,3.499023,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97694,AdultFemaleAgent(Clone),8,7,1.58,1.45,1.15625,1,False,2,0,0
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97695,AdultMaleAgent(Clone),8,7,1.71,1.58,2.543945,2,False,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97696,WheelchairAgent(Clone),10,9,1.3,1.17,10.66602,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97697,AdultMaleAgent(Clone),10,9,1.71,1.58,10.34473,2,False,2,0,0
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97698,AdultFemaleAgent(Clone),7,8,1.58,1.45,4.115234,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97699,WheelchairAgent(Clone),7,8,1.3,1.17,3.408203,3,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97700,AdultMaleAgent(Clone),7,8,1.71,1.58,3.876953,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97701,WheelchairAgent(Clone),9,10,1.3,1.17,7.25,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97702,AdultMaleAgent(Clone),8,7,1.71,1.58,1.37207,1,False,2,0,0
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97703,WheelchairAgent(Clone),8,7,1.3,1.17,2.518555,2,False,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97704,AdultMaleAgent(Clone),7,8,1.71,1.58,5.961914,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97705,AdultMaleAgent(Clone),7,8,1.71,1.58,1.652344,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97706,WheelchairAgent(Clone),9,10,1.3,1.17,8.949219,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97707,AdultMaleAgent(Clone),7,8,1.71,1.58,2.869141,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97708,AdultFemaleAgent(Clone),9,10,1.58,1.45,5.428711,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97709,AdultFemaleAgent(Clone),9,10,1.58,1.45,5.583008,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97710,AdultMaleAgent(Clone),10,9,1.71,1.58,9.884766,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97711,AdultFemaleAgent(Clone),10,9,1.58,1.45,7.68457,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97712,AdultFemaleAgent(Clone),7,8,1.58,1.45,3.970703,3,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97713,AdultMaleAgent(Clone),10,9,1.71,1.58,8.691406,2,True,2,1,0.5
2026-03-07_12.31.06,210,sign-optimization-horizontal_scenario,437,245,3,-1,3,0,90,15,1,97714,AdultMaleAgent(Clone),7,8,1.71,1.58,4.259766,2,True,2,1,0.5
