Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26536,WheelchairAgent(Clone),6,12,1.3,1.17,3.499023,1,False,2,0,0
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26537,WheelchairAgent(Clone),10,12,1.3,1.17,7.533447,1,False,3,1,0.3333333
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26538,AdultMaleAgent(Clone),11,10,1.71,1.58,7.117432,1,True,3,2,0.6666667
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26539,WheelchairAgent(Clone),10,12,1.3,1.17,5.859131,1,False,3,0,0
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26540,AdultFemaleAgent(Clone),7,11,1.58,1.450001,10.91772,2,True,2,1,0.5
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26541,WheelchairAgent(Clone),6,12,1.3,1.17,5.653076,1,False,2,0,0
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26542,AdultFemaleAgent(Clone),11,10,1.58,1.450001,9.496094,1,True,3,1,0.3333333
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26543,AdultFemaleAgent(Clone),11,10,1.58,1.450001,7.72998,1,True,3,2,0.6666667
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26544,WheelchairAgent(Clone),7,11,1.3,1.17,9.599121,2,True,2,1,0.5
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26545,AdultMaleAgent(Clone),6,12,1.71,1.58,6.2146,1,False,2,1,0.5
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26546,WheelchairAgent(Clone),5,10,1.3,1.17,11.33398,1,True,2,1,0.5
2026-03-06_18.06.57,47,sign-optimization-horizontal-vertical_scenario,592,247,3,-2,-6,90,90,15,1,26547,AdultMaleAgent(Clone),7,11,1.71,1.58,11.34277,2,True,2,1,0.5
