Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69676,WheelchairAgent(Clone),5,10,1.3,1.17,13.10107,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69677,AdultMaleAgent(Clone),6,12,1.71,1.58,3.366211,1,False,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69678,WheelchairAgent(Clone),7,11,1.3,1.17,5.825195,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69679,WheelchairAgent(Clone),11,10,1.3,1.17,10.10791,1,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69680,AdultFemaleAgent(Clone),7,11,1.58,1.450001,6.92334,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69681,AdultFemaleAgent(Clone),7,11,1.58,1.450001,6.000977,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69682,AdultMaleAgent(Clone),10,12,1.71,1.58,4.370605,1,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69683,AdultFemaleAgent(Clone),6,12,1.58,1.45,0,0,False,2,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69684,AdultMaleAgent(Clone),7,11,1.71,1.58,5.479492,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69685,AdultFemaleAgent(Clone),5,10,1.58,1.45,11.46143,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69686,AdultMaleAgent(Clone),7,11,1.71,1.58,8.208008,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69687,WheelchairAgent(Clone),10,12,1.3,1.17,3.621582,1,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69688,AdultMaleAgent(Clone),11,10,1.71,1.58,10.80762,1,True,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69689,AdultFemaleAgent(Clone),7,11,1.58,1.450001,6.068848,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69690,AdultFemaleAgent(Clone),10,12,1.58,1.45,5.443848,1,False,3,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69691,AdultMaleAgent(Clone),10,12,1.71,1.58,5.592773,1,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69692,AdultFemaleAgent(Clone),6,12,1.58,1.45,1.220703,1,False,2,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69693,AdultFemaleAgent(Clone),5,10,1.58,1.45,12.59521,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69694,WheelchairAgent(Clone),5,10,1.3,1.17,11.625,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69695,AdultMaleAgent(Clone),5,10,1.71,1.58,14.09131,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69696,WheelchairAgent(Clone),6,12,1.3,1.17,0,0,False,2,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69697,AdultMaleAgent(Clone),5,10,1.71,1.58,14.48535,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69698,WheelchairAgent(Clone),11,10,1.3,1.17,10.45752,1,True,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69699,AdultFemaleAgent(Clone),11,10,1.58,1.450001,9.112793,1,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69700,AdultFemaleAgent(Clone),5,10,1.58,1.45,12.47754,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69701,AdultMaleAgent(Clone),11,10,1.71,1.58,9.747559,1,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69702,WheelchairAgent(Clone),6,12,1.3,1.17,0,0,False,2,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69703,AdultMaleAgent(Clone),5,10,1.71,1.58,13.2168,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69704,AdultFemaleAgent(Clone),6,12,1.58,1.45,2.66748,1,False,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69705,AdultFemaleAgent(Clone),5,10,1.58,1.45,12.87891,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69706,AdultFemaleAgent(Clone),6,12,1.58,1.45,2.86377,1,False,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69707,AdultMaleAgent(Clone),10,12,1.71,1.58,6.063965,2,False,3,1,0.3333333
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69708,AdultFemaleAgent(Clone),10,12,1.58,1.45,6.92041,1,False,3,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69709,AdultMaleAgent(Clone),10,12,1.71,1.58,5.522461,1,False,3,0,0
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69710,WheelchairAgent(Clone),7,11,1.3,1.17,6.549316,2,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69711,AdultMaleAgent(Clone),5,10,1.71,1.58,11.40381,1,True,2,1,0.5
2026-03-06_19.20.59,121,sign-optimization-horizontal-vertical_scenario,573,223,3,0,-2,90,90,15,1,69712,AdultFemaleAgent(Clone),10,12,1.58,1.45,5.036133,1,False,3,1,0.3333333
