Timestamp,RunIndex,ScenarioID,TotalAgents,VisibleSignCount,SignHeight,SignPositionX,SignPositionZ,SignOrientation,VcaAngle,VcaDistance,SignComprehensionTime,AgentID,AgentType,StartNode,GoalNode,Height,EyeHeight,TimeInVCA,TimesInVCA,SawSign,TotalNodesNavigated,NodesWithDetection,RDEffective
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52079,AdultFemaleAgent(Clone),9,10,1.58,1.45,2.111328,2,False,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52080,AdultMaleAgent(Clone),7,8,1.71,1.58,8.494629,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52081,AdultFemaleAgent(Clone),10,9,1.58,1.45,1.878418,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52082,WheelchairAgent(Clone),8,7,1.3,1.17,7.943848,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52083,AdultFemaleAgent(Clone),9,10,1.58,1.45,0,0,False,2,0,0
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52084,WheelchairAgent(Clone),7,8,1.3,1.17,8.646484,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52085,WheelchairAgent(Clone),10,9,1.3,1.17,1.50293,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52086,AdultMaleAgent(Clone),10,9,1.71,1.58,1.655762,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52087,WheelchairAgent(Clone),10,9,1.3,1.17,2.192383,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52088,AdultMaleAgent(Clone),7,8,1.71,1.58,9.912598,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52089,WheelchairAgent(Clone),10,9,1.3,1.17,1.751953,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52090,AdultMaleAgent(Clone),10,9,1.71,1.58,0,0,False,2,0,0
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52091,AdultMaleAgent(Clone),8,7,1.71,1.58,8.638184,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52092,WheelchairAgent(Clone),7,8,1.3,1.17,7.856934,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52093,AdultFemaleAgent(Clone),8,7,1.58,1.45,8.275391,2,True,2,1,0.5
2026-03-07_10.54.05,113,sign-optimization-horizontal_scenario,467,249,3,-8,-2,0,90,15,1,52094,AdultFemaleAgent(Clone),9,10,1.58,1.45,1.979004,2,True,2,1,0.5
